Filing Date,Document Type,Filed By,Description
"August 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516069282""><span style=""color:blue""><u>REPLY</u></span></a>",Southern California Edison Company,"REPLY TO RESPONSES TO THE ADMINISTRATIVE LAW JUDGES RULING SETTING A WORKSHOP, ADMITTING INTO THE RECORD PART 1 OF THE ELECTRIFICATION IMPACTS STUDY AND RESEARCH PLAN, AND SEEKING COMMENTS"
"August 04, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=515973936""><span style=""color:blue""><u>MOTION</u></span></a>",Pacific Gas and Electric Company,MOTION FOR EXTENSION OF TIME TO FILE LIMITED PORTIONS OF THE GRID NEEDS ASSESSMENT AND DISTRIBUTION DEFERRAL OPPORTUNITY REPORT AND CORRESPONDING EXTENSION TO PUBLISH CERTAIN DATA TOTHE ONLINE PORTAL
"July 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=515526686""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,Responses to Comments and Questions on the Electrification Impacts Study Part 1.
"July 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=515355412""><span style=""color:blue""><u>COMMENTS</u></span></a>",City of Long Beach acting by and through Its Board of Harbor Commissioners,"OPENING COMMENTS IN RESPONSE TO ADMINISTRATIVE LAW JUDGES RULING SETTING A WORKSHOP, ADMITTING INTO THE RECORD PART 1 OF THE ELECTRIFICATION IMPACTS STUDY AND RESEARCH PLAN, AND SEEKING COMMENTS."
"July 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=515967391""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Diego Gas & Electric Company,"San Diego Gas & Electric Companys Response to Second Set of Questions in Administrative Law Judges May 9, 2023 Ruling. "
"July 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=515626318""><span style=""color:blue""><u>COMMENTS</u></span></a>",350 Bay Area,"RESPONSE TO THE ADMINISTRATIVE LAW JUDGE'S RULING SETTING A WORKSHOP, ADMITTING INTO THE RECORD PART 1 OF THE ELECTRIFICATION IMPACTS STUDY AND RESEARCH PLAN, AND SEEKING COMMENTS"
"July 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=515314734""><span style=""color:blue""><u>COMMENTS</u></span></a>",Sierra Club,SIERRA CLUB COMMENTS AND RESPONSES TO QUESTIONS ON ELECTRIFICATION IMPACTS STUDY PART I
"July 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=515355407""><span style=""color:blue""><u>COMMENTS</u></span></a>","Mainspring Energy, Inc.","Comments on ALJ's Ruling Setting a Workshop, Admitting into the Record Part I of the Electrification Impacts Study and Research Plan and seeking Comments."
"July 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=515940282""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vote Solar,"Comments of Vote Solar to Administrative Law Judges May 9, 2023 Ruling."
"July 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=515973873""><span style=""color:blue""><u>RESPONSE</u></span></a>",CAL ADVOCATES/MILEY/CPUC,"Response of the Public Advocates Office to opening comments on Administrative Law Judges May 9, 2023 Ruling."
"July 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520476557""><span style=""color:blue""><u>COMMENTS</u></span></a>","San Jose Clean Energy Authority,Sonoma Clean Power Authority,Peninsula Clean Energy Authority,East Bay Community Energy Authority,Silicon Valley Clean Energy Authority,San Diego Community Power",OPENING COMMENTS RESPONDING TO QUESTIONS ON PART 1 OF THE ELECTRIFICATION IMPACTS STUDY
"July 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=517355166""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,"Responses to the ALJs ruling setting a workshop, admitting into the record part 1 of the electrification impacts study and research plan, and seeking comments."
"July 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=515973877""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,"Comments of the Vehicle-Grid Integration Council on Administrative Law Judges May 9, 2023 Ruling."
"July 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=515973863""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,"Comments of the Utility Consumers Action Network on Administrative Law Judges May 9, 2023 Ruling."
"July 25, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=514688427""><span style=""color:blue""><u>MOTION</u></span></a>","Mainspring Energy, Inc.","MOTION OF MAINSPRING ENERGY, INC. TO BECOME A PARTY. MFPS GRANTED via E-mail Ruling issued by ALJ Kelly Hymes on September 21, 2023.
"
"July 24, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=514793853""><span style=""color:blue""><u>MOTION</u></span></a>",East Bay Community Energy Authority,"MOTION FOR PARTY STATUS OF EAST BAY COMMUNITY ENERGY AUTHORITY. MFPS GRANTED via E-mail Ruling issued by ALJ Kelly Hymes on September 21, 2023."
"July 14, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=514179199""><span style=""color:blue""><u>COMMENTS</u></span></a>",Clean Coalition,"Comments in Response to ALJ's Ruling Setting a Workshop, Admitting into the Record Part 1 of the Electrification Impacts Study and Research Plan, and Seeking Comments."
"July 14, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=513977103""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,"SOUTHERN CALIFORNIA EDISON COMPANY'S (U 338-E) COMMENTS AND RESPONSES TO THE ADMINISTRATIVE LAW JUDGES RULING SETTING A WORKSHOP, ADMITTING INTO THE RECORD PART 1 OF THE ELECTRIFICATION IMPACTS STUDY AND RESEARCH PLAN, AND SEEKING COMMENTS "
"July 14, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=514216707""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Comments on the Electrification Impact Study Part 1 and Responses to Questions by PG&E (U39E).
"July 14, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=513977104""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Diego Gas & Electric Company,"SAN DIEGO GAS & ELECTRIC COMPANYS (U 902-E) RESPONSE TO THE FIRST SET OF QUESTIONS IN ADMINISTRATIVE LAW JUDGES RULING SETTING A WORKSHOP, ADMITTING INTO THE RECORD PART 1 OF THE ELECTRIFICATION IMPACTS STUDY AND RESEARCH PLAN, AND SEEKING COMMENTS"
"July 14, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=514474680""><span style=""color:blue""><u>RESPONSE</u></span></a>",Cal Advocates/M.Miley/CPUC,"COMMENTS OF THE PUBLIC ADVOCATES OFFICE ON ADMINISTRATIVE LAW JUDGES RULING SETTING A WORKSHOP, ADMITTING INTO THE RECORD PART 1 OF THE ELECTRIFICATION IMPACTS STUDY AND RESEARCH PLAN, AND SEEKING COMMENTS "
"June 30, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=512708131""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/LAKHANPAL/CPUC,E-Mail Ruling regarding a second extension to the electrification impacts study comment schedule.
"June 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=511023241""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/HYMES/CPUC,ADMINISTRATIVE LAW JUDGES RULING CORRECTING DISTRIBUTION PLANNING ADVISORY GROUP SCHEDULE FOR 2023-2024 DISTRIBUTION INVESTMENT DEFERRAL FRAMEWORK CYCLE. IT IS RULED that the corrected Distribution Planning Advisory Group Schedule for the 2023-2024 Distribution Investment Deferral Framework (Attachment A) is adopted.
"June 09, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=511023184""><span style=""color:blue""><u>NOTICE</u></span></a>",Advanced Energy United,Notice of Change of Name of Party from Advanced Energy Economy to Advanced Energy United.
"June 09, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=511023297""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/HYMES/CPUC,ADMINISTRATIVE LAW JUDGE''S RULING GRANTING SAN DIEGO COMMUNITY POWERS MOTION FOR PARTY STATUS
"June 09, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=511023309""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/HYMES/CPUC,Administrative Law Judges Ruling setting deadline to receive data requests on electrification study. 
"June 05, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=510460522""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,"Reply Comments on Responses to the April 6, 2023 Ruling"
"June 05, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=511023340""><span style=""color:blue""><u>COMMENTS</u></span></a>",Advanced Energy United,REPLY COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING DIRECTING RESPONSES TO QUESTIONS ON TRACK 1 PHASE 1
"June 05, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=510460523""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Independent System Operator Corporation,Reply comments of the California Independent System Operator Corporation on Administrative Law Judges Ruling directing responses to questions on Track 1 Phase 1.
"June 05, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=510465698""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,REPLY COMMENTS TO THE ADMINISTRATIVE LAW JUDGES RULING DIRECTING RESPONSES TO QUESTIONS ON TRACK 1 PHASE 1  
"June 05, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=510521338""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/M.Miley/CPUC,REPLY COMMENTS OF THE PUBLIC ADVOCATES OFFICE ON ADMINISTRATIVE LAW JUDGES RULING DIRECTING RESPONSES TO QUESTIONS ON TRACK 1 PHASE 1 
"June 05, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=510783004""><span style=""color:blue""><u>COMMENTS</u></span></a>","Interstate Renewable Energy Council, Inc.","Interstate Renewable Energy Council, Inc.s reply comments re Administrative Law Judges Ruling directing responses to Questions on Track 1 Phase 1."
"June 05, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=510783008""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,REPLY COMMENTS TO ADMINISTRATIVE LAW JUDGES RULING DIRECTING RESPONSES TO QUESTIONS ON TRACK 1 PHASE 
"June 05, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=510465697""><span style=""color:blue""><u>COMMENTS</u></span></a>",Clean Coalition,REPLY COMMENTS IN RESPONSE TO ADMINISTRATIVE LAW JUDGES RULING DIRECTING RESPONSES TO QUESTIONS ON TRACK 1 PHASE 1
"June 05, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=510444367""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,"Green Power Institute reply comments on Administrative Law Judge''s April 6, 2023, Ruling."
"June 02, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=510444320""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/LAKHANPAL/CPUC,EMAIL RULING GRANTING REQUEST FOR EXTENSION TO EIS COMMENT SCHEDULE
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509544520""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,"Utility Consumers’ Action Network comments to Administrative Law Judges’ Ruling on April 6, 2023, requesting responses to questions on Track 1 Phase 1. "
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509544746""><span style=""color:blue""><u>COMMENTS</u></span></a>",Coalition of California Utility Employees,COMMENTS OF THE COALITION OF CALIFORNIA UTILITY EMPLOYEESON TRACK 1 PHASE 1 QUESTIONS
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509544526""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,San Diego Gas & Electric Company’s response to Administrative Law Judge’s Ruling directing responses to questions on Track 1 Phase 1.
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509544528""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,Responses to ALJ's Ruling on Track 1 Phase 1 Questions.
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509544192""><span style=""color:blue""><u>COMMENTS</u></span></a>",Clean Coalition,Comments in Response to ALJs Ruling Directing Responses to Questions on Track 1 Phase.
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509544091""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,Responses to ALJ's Ruling Directing Responses to Questions on Track1 Phase 1.
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509544739""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Independent System Operator Corporation,COMMENTS OF THE CALIFORNIA INDEPENDENT SYSTEM OPERATOR CORPORATION ON ADMINISTRATIVE LAW JUDGE’S RULING DIRECTING RESPONSES TO QUESTIONS ON TRACK 1 PHASE 1
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509788922""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,Green Power Institute opening comments on Administrative Law Judge Ruling.
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509544090""><span style=""color:blue""><u>RESPONSE</u></span></a>","Interstate Renewable Energy Council, Inc.",Response to ALJ Ruling Directing Responses to Questions on Track 1 Phase 1.
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509544424""><span style=""color:blue""><u>COMMENTS</u></span></a>","Vote Solar,350 BAY AREA,The Climate Center,The Clean Coalition,Center for Biological Diversity,Sierra Club",Opening Comments on ALJ Ruling Directing Responses to Questions on Track1 Phase 1.
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509544188""><span style=""color:blue""><u>COMMENTS</u></span></a>",Microgrid Resources Coalition,COMMENTS OF MICROGRID RESOURCES COALITION ON THE ADMINISTRATIVE LAW JUDGE’S RULING DIRECTING RESPONSES TO QUESTIONS ON TRACK 1 PHASE I
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509544425""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/M.Miley/CPUC,Comments on ALJ' Ruling Directing Responses to Questions on Track 1 Phase 1.
"May 22, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=511022973""><span style=""color:blue""><u>COMMENTS</u></span></a>","San Diego Community Power,Silicon Valley Clean Energy Authority,Sonoma Clean Power Authority,Peninsula Clean Energy Authority,San Jose Clean Energy Authority",Opening Comments Responding to Questions on Track 1 Phase 1
"May 19, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509105421""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/HYMES/CPUC,"ADMINISTRATIVE LAW JUDGE’S RULING ON RECOMMENDED REFORMS FOR THE 2023 DISTRIBUTION INVESTMENT DEFERRAL FRAMEWORK PROCESS, THE PARTNERSHIP PILOT AND THE STANDARD- OFFER-CONTRACT PILOT. The amendments to the 2023-2024 Distribution Deferral Framework cycle and Standard-Offer-Contract pilot set forth in Section 2 of the Ruling are adopted. The updated Distribution Planning Advisory Group schedule for the 2023-2024 Distribution Deferral Framework cycle, attached as Attachment A, is adopted. "
"May 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509248567""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2305005 - Decision Providing Funding Details For Funding The Proceeding's Consultant Services. Rulemaking 21-06-017 remains open.
"May 16, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=509012894""><span style=""color:blue""><u>MOTION</u></span></a>",San Diego Community Power,"Motion for Party Status of San Diego Community Power. MFPS GRANTED via ALJ Ruling Issued by ALJ Kelly Hymes on June 9, 2023"
"May 09, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=508423139""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/LAKHANPAL/CPUC,ALJ/HYMES/CPUC","ADMINISTRATIVE LAW JUDGES’ RULING SETTING A WORKSHOP, ADMITTINGI NTO THE RECORD PART 1 OF THE ELECTRIFICATION IMPACTS STUDY AND RESEARCH PLAN AND SEEKING COMMENTS This ruling sets a workshop on May 17, 2023, to present findings and recommendations of Part 1 of the Electrification Impacts Study (Part 1 Study)."
"April 25, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=507237245""><span style=""color:blue""><u>COMMENTS</u></span></a>","Pacific Gas and Electric Company,San Diego Gas & Electric Company,Southern California Edison Company","Joint opening comments of Pacific Gas and Electric Company, San Diego Gas & Electric Company, and Southern California Edison Company on Proposed Decision providing funding details for funding the proceeding’s consultant services."
"April 10, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=505839890""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Diego Gas & Electric Company,RESPONSE TO ADMINISTRATIVE LAW JUDGE’S RULING SEEKING ADDITIONAL INFORMATION FROM INVESTOR-OWNED UTILITIES ON THEIR DISTRIBUTION PLANNING PROCESS  
"April 10, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=505736569""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Comments to ALJ Ruling Seeking Additional Information from Investor-Owned Utilities on Their Distribution Planning Process
"April 10, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=505839889""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,ANSWERS TO ADMINISTRATIVE LAW JUDGE’S RULING SEEKING ADDITIONAL INFORMATION ON THE DISTRIBUTION PLANNING PROCESS 
"April 06, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=505147743""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/LAKHANPAL/CPUC,ALJ/HYMES/CPUC","ADMINISTRATIVE LAW JUDGE’S RULING DIRECTING RESPONSES TO QUESTIONS ON TRACK 1 PHASE 1. No later than May 22, 2023, parties shall file comments responding to the questions contained in Attachment 1. Reply comments shall be filed no later than June 5, 2023."
"April 05, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=505449102""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/HOUCK/CPUC,"PROPOSED DECISION PROVIDING FUNDING DETAILS FOR FUNDING THE PROCEEDING’S CONSULTANT SERVICES. Opening Comments, which shall not exceed 15 pages, are due on April 25, 2023. Reply Comments, which shall not exceed 5 pages, are due 5 days after the last day for filing Opening Comments."
"April 03, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=505462835""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Comments on Administrative Law Judges’ Ruling (2023 DIDF Report)
"April 03, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=505449088""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Comments on Administrative Law Judges’ Ruling (2023 DIDF Report)
"April 03, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=505138312""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Comments on Administrative Law Judges’ Ruling (2023 DIDF Report)
"March 24, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=505748651""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] Corrected Project Cost Data to the 2022 Distribution Deferral Opportunity Report.
"March 09, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=503321849""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/HYMES/CPUC,ALJ/LAKHANPAL/CPUC","ADMINISTRATIVE LAW JUDGES’ RULING SEEKING ADDITIONAL INFORMATION FROM INVESTOR-OWNED UTILITIES ON THEIR DISTRIBUTION PLANNING PROCESS. Within 30 days of the issuance of this Ruling, each of the three large electric IOUs shall file and serve their answers to questions in Attachment 1of this Ruling."
"January 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533114""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,[PUBLIC VERSION] 2022 Grid Needs Assessment and Distribution Deferral Opportunity Report of Southern California Edison Company.
"January 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533560""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,MOTION FOR LEAVE TO FILE ITS CONFIDENTIAL 2022 GRID NEEDS ASSESSMENT REPORT AND 2022 DISTRIBUTION DEFERRAL OPPORTUNITY REPORT UNDER SEAL.
"December 01, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=499447667""><span style=""color:blue""><u>RULING</u></span></a>","CMMR/HOUCK/CPUC,ALJ/HYMES/CPUC,ALJ/LAKHANPAL/CPUC","JOINT ASSIGNED COMMISSIONER’S AND ADMINISTRATIVE LAW JUDGES’ RULING NOTICING DECEMBER 13, 2022 WORKSHOP"
"November 04, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498807450""><span style=""color:blue""><u>MOTION</u></span></a>",Small Business Utility Advocates,MOTION OF SMALL BUSINESS UTILITY ADVOCATES FOR RULING ON NOTICE OF INTENT 
"October 24, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=497964347""><span style=""color:blue""><u>NOTICE</u></span></a>",350 Bay Area,Second Supplement to; notice of intent to claim compensation
"October 19, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498077454""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"(PUBLIC VERSION) Update to 2022 Distribution Deferral Opportunity Supplemental Report. [No Motion to File Confidential Documents Under Seal Required; Pursuant to Section 3.4 of General Order 66-D and the July 24, 2018, ALJ Ruling in Rulemaking 14-08-013, certain data in the DDOR has been determined to be confidential as provided in the Confidentiality Declaration attached to this pleading as Attachment A. ]"
"October 17, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498092902""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"[PUBLIC VERSION] 2022 GRID NEEDS Assessment Supplement. [NO MOTION TO FILE CONFIDENTIAL DOCUMENTS UNDER SEAL REQUIRED; (Protected under PUC § 8380; Civ. Code §§ 1798 et seq.; Govt. Code § 6254; Public Util. Code § 8380; Decisions (D.) 14-05-016, 04-08-055, 06-12-029) ]"
"October 17, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498051481""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,"[PUBLIC VERSION] 2022 Distribution Deferral Opportunity Supplemental Report. (NO Motion to Fle Under Seal Required; Instead, Customer-specific data, which may include demand, loads, names, addresses, and billing data. (Protected under PUC § 8380; Civ. Code §§ 1798 et seq.; Govt. Code § 6254; Public Util. Code § 8380; ) Decisions (D.) 14-05-016, 04-08-055, 06-12-029) "
"September 23, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=497170486""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/HYMES/CPUC,ALJ/LAKHANPAL/CPUC",Administrative Law Judges’ Ruling on 350 Bay Area’s Notice of Intent to Claim Intervenor Compensation. 350 Bay Area may respond to this Ruling by filing Second Supplement to Notice of Intent to Claim Intervenor Compensation within 30 days of the date of the issuance of this Ruling.
"September 09, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496874441""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,Reply Comments on Draft Track 2 Outreach Plan
"September 09, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496874220""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Reply Comments on Administrative Law Judges’ Ruling
"September 09, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496874241""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,Reply Comments on Draft Outreach Plan
"September 09, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496923710""><span style=""color:blue""><u>COMMENTS</u></span></a>","Center for Biological Diversity,Grid Alternatives,The Climate Center,350 Bay Area,Vote Solar,Sierra Club,The Clean Coalition",Reply Comments on Draft Track 2 Outreach Plan
"September 09, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496875255""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/M.Miley/CPUC,Reply Comments on Administrative Law Judges’ Ruling
"September 09, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496875162""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Pacific Gas and Electric Company’s reply comments on the High DER Grid/Distribution System Operator Education and Outreach Workshop.
"September 02, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496684958""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,LAW AND MOTION MOTION FOR LEAVE TO FILE ITS CONFIDENTIAL 2022 DISTRIBUTION DEFERRAL OPPORTUNITY REPORT UNDER SEAL. Portions redacted.
