Filing Date,Document Type,Filed By,Description
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485034""><span style=""color:blue""><u>COMMENTS</u></span></a>",Alliance for Transportation Electrification (ATE),Opening Comments on Ruling Inviting Party Comments on a New Energy Division Staff Proposal Regarding the Transportation Electrification Framework
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485767""><span style=""color:blue""><u>COMMENTS</u></span></a>",Energy Producers and Users Coalition,Comments on Assigned Commissioner’s Ruling
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485651""><span style=""color:blue""><u>COMMENTS</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,Opening Comments on Assigned Commissioner’s Ruling
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485438""><span style=""color:blue""><u>COMMENTS</u></span></a>",Alliance for Automotive Innovation (Auto Innovators),COMMENTS OF ALLIANCE FOR AUTOMOTIVE INNOVATION ON ENERGY DIVISION STAFF PROPOSAL TO ESTABLISH TRANSPORTATION ELECTRIFICATION FUNDING CYCLES AND STATEWIDE BEHIND-THE-METER PROGRAM
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471484897""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Large Energy Consumers Association,Comments on Assigned Commissioner’s Ruling
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485321""><span style=""color:blue""><u>COMMENTS</u></span></a>",GRID Alternatives,Opening Comments on Assigned Commissioner’s Ruling
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485794""><span style=""color:blue""><u>COMMENTS</u></span></a>",Advanced Energy Economy,OPENING COMMENTS OF ADVANCED ENERGY ECONOMY ON THE ASSIGNED COMMISSIONER’S RULING ADDING STAFF PROPOSAL TO THE RECORD AND INVITING PARTY COMMENTS
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485576""><span style=""color:blue""><u>COMMENTS</u></span></a>",BNSF Railway,Comments on Assigned Commissioner’s Ruling
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485772""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Greenlining Institute,OPENING COMMENTS OF THE GREENLINING INSTITUTEON STAFF PROPOSAL
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485771""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/EINHORN/CPUC,OPENING COMMENTS OF THE PUBLIC ADVOCATES OFFICEON THE ORDER INSTITUTING RULEMAKING TO CONTINUETHE DEVELOPMENT OF RATES AND INFRASTRUCTUREFOR VEHICLE ELECTRIFICATION
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485663""><span style=""color:blue""><u>COMMENTS</u></span></a>","EVgo Services, LLC","EVGO SERVICES, LLC OPENING COMMENTS ON THE ASSIGNEDCOMMISSIONER’S RULING AND ENERGY DIVISION STAFF PROPOSAL"
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485880""><span style=""color:blue""><u>COMMENTS</u></span></a>","EDF Renewables, Inc.",Comments on Assigned Commissioner’s Ruling
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471484893""><span style=""color:blue""><u>COMMENTS</u></span></a>","City of Long Beach, California, acting by and through its Board of Harbor Commissioners",Opening Comments on Assigned Commissioner’s Ruling
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485002""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,SOUTHERN CALIFORNIA EDISON COMPANY’S (U 338-E) OPENINGCOMMENTS TO COMMISSIONER’S RULING ADDING STAFF PROPOSALTO THE RECORD AND INVITING PARTY COMMENTS
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485328""><span style=""color:blue""><u>COMMENTS</u></span></a>",Peninsula Clean Energy Authority,OPENING COMMENTS OF THE JOINT COMMUNITY CHOICE AGGREGATORSON ENERGY DIVISION STAFF PROPOSALTO ESTABLISH TRANSPORTATION ELECTRIFICATION FUNDING CYCLES AND STATEWIDE BEHIND-THE-METER PROGRAM
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471484999""><span style=""color:blue""><u>COMMENTS</u></span></a>","Natural Resources Defense Council,Coalition of California Utility Employees,Ecology Action,Shell Recharge Solutions,Siemens,Enel X North America, Inc.","OPENING COMMENTS OF THE NATURAL RESOURCES DEFENSE COUNCIL, THE COALITION OF CALIFORNIA UTILITY EMPLOYEES, ECOLOGY ACTION, SIEMENS, SHELL RECHARGE SOLUTIONS, AND ENEL X NORTH AMERICA INC. ON THE ENERGY DIVISION STAFF PROPOSAL FOR A DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK"
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485552""><span style=""color:blue""><u>COMMENTS</u></span></a>","Tesla, Inc.",Opening Comments on Assigned Commissioner’s Ruling
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485433""><span style=""color:blue""><u>COMMENTS</u></span></a>","Union for Concerned Scientists,Earthjustice,Earthjustice,Sierra Club","JOINT COMMENTS OF CENTER FOR COMMUNITY ACTION AND ENVIRONMENTAL JUSTICE, EAST YARD COMMUNITIES FOR ENVIRONMENTAL JUSTICE, SIERRA CLUB, AND UNION OF CONCERNED SCIENTISTS ON THE ENERGY DIVISION STAFF PROPOSAL"
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471484994""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,Comments on Assigned Commissioner’s Ruling
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=472481816""><span style=""color:blue""><u>NOTICE</u></span></a>",Shell Recharge Solutions,NOTICE OF CHANGE OF NAME. [NOTE:  The filer's name is Shell Recharge Solutions. This is its brand name.]
"April 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=471485327""><span style=""color:blue""><u>COMMENTS</u></span></a>","Weave Grid, Inc.","OPENING COMMENTS OF WEAVE GRID, INC. ON THE ENERGY DIVISION STAFF PROPOSAL TO ESTABLISH TRANSPORTATION ELECTRIFICATION FUNDING CYCLES AND STATEWIDE BEHIND-THE-METER PROGRAM"
"April 07, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=468703130""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2204031 - Decision Granting Compensation To Environmental Defense Fund For Substantial Contribution To Decision (D.) 20-12-027 And D.20-12-029
"April 01, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=464783120""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Pacific Gas and Electric Company,Southern California Edison Company,San Diego Gas & Electric Company",JOINT COMPLIANCE FILING PURSUANT TO ORDERING PARAGRAPH 2OF DECISION 16-06-011
"March 29, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=463620635""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/KORPICS/CPUC,E-MAIL RULING GRANTING MOTION FOR PARTY STATUS OF VALLEY CLEAN ENERGY ALLIANCE
"March 29, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=463620518""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/KORPICS/CPUC,E-MAIL RULING GRANTING PACIFIC GAS AND ELECTRIC COMPANY MOTION TO ACCEPT LATE FILING
"March 28, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=463620064""><span style=""color:blue""><u>COMMENTS</u></span></a>","Electrify America, LLC","Comments on Electrify America, LLC on Revised Draft TEF, per 2/25/2022 ACR."
"March 21, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=461182130""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-MAIL RULING REQUEST FOR EXTENSION OF TIME
"March 17, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=461182323""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,Pacific Gas and Electric Company’s Vehicle-Grid Integration Strategies Annual Report for 2021 and Motion to accept late filing.
"March 17, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=461202343""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2203023 - Granting Compensation To Natural Resources Defense Council For Substantial Contribution To Decision 20-12-027.
"March 17, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=451763379""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2203025 - Granting Compensation To Small Business Utility Advocates For Substantial Contribution To Decision 20-12-027 And 20-12-029.
"March 15, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=459669923""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,Vehicle-Grid Integration Strategies Annual Report for 2021
"March 15, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=458564882""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Valley Clean Energy Alliance,ANNUAL VEHICLE GRID INTEGRATION REPORT
"March 15, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=458799405""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,Vehicle Grid Integration Activities Annual Report for 2021
"March 15, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=459669916""><span style=""color:blue""><u>RESPONSE</u></span></a>","San Diego Gas & Electric Company,Southern California Edison Company,Pacific Gas and Electric Company",JOINT RESPONSE TO DECISION 20-12-029 CONCERNING IMPLEMENTATION OF SENATE BILL 676 AND VEHICLE-GRID INTEGRATION STRATEGIES
"March 11, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=461182986""><span style=""color:blue""><u>MOTION</u></span></a>",Valley Clean Energy Alliance,"Motion for party status. MFPS GRANTED via E-mail Ruling issued by ALJ Brian Korpics on March 29, 2022"
"March 04, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=456312785""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/SIMON/CPUC,Notice of Reassignment.
"March 04, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=456277964""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-MAIL RULING GRANTING MOTION FOR PARTY STATUS OF THE CALIFORNIA EFFICIENCY AND DEMAND MARKET COUNCIL
"March 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=456544149""><span style=""color:blue""><u>MOTION</u></span></a>",California Efficiency + Demand Management Council,Motion for Party Status of California Efficiency + Demand Management Council
"March 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=456277950""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-MAIL RULING CLARIFYINGOPENING AND REPLY COMMENT DUE DATES
"February 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=453953154""><span style=""color:blue""><u>RULING</u></span></a>",CMMR/RECHTSCHAFFEN/CPUC,Assigned Commissioner’s Ruling adding Staff Proposal to the record and inviting party comments.
"February 17, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=452387800""><span style=""color:blue""><u>REQUEST</u></span></a>",Small Business Utility Advocates,for intervenor compensation for contribution to D21-12-033
"December 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=432639327""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2112030 - Decision Revising Commission Decision 21-07-028.
"December 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=433082807""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2112033 - Decision Extending The Interim Policy On Common Treatment For Excess Plug-In Electric Vehicle
"December 13, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=430839689""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Southern California Edison Company,San Diego Gas & Electric Company,Pacific Gas and Electric Company","JOINT AMENDED UPDATE TO COMPLIANCE FILING PURSUANT TO ORDERING PARAGRAPH 2 OF DECISION 16-06-011. [NOTE:  Originally filed on December 10, 2021.]"
"December 10, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=429753604""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Southern California Edison Company,San Diego Gas & Electric Company,Pacific Gas and Electric Company","JOINT UPDATE TO COMPLIANCE FILING PURSUANT TO ORDERING PARAGRAPH 2 OF DECISION 16-06-011. [NOTE:  Amended on December 13, 2021.]"
"December 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=428181401""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments on Proposed Decision
"December 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=429950987""><span style=""color:blue""><u>COMMENTS</u></span></a>",Coalition of California Utility Employees,Reply Comments on Proposed Decision
"December 06, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=429681688""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply Comments on Proposed Decision
"December 02, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=427993169""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Comments on Proposed Decision
"December 02, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=428181317""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Opening Comments on Proposed Decision Extending the Interim Policy on Common Treatment for Excess Plug-in Electric Vehicle Charging Costs Consistent with Assembly Bill 841
"December 02, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=428194672""><span style=""color:blue""><u>COMMENTS</u></span></a>",Peninsula Clean Energy Authority,Opening Comments on Proposed Decision
"December 02, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=427993166""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,Opening Comments on the November 12 Proposed Decision
"November 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=427993118""><span style=""color:blue""><u>COMMENTS</u></span></a>",Natural Resources Defense Council,Opening Comments on Proposed Decision
"November 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=426695187""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Comments on Proposed Decision Revising Commission Decision 21-07-028
"November 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=427993238""><span style=""color:blue""><u>COMMENTS</u></span></a>","Peninsula Clean Energy Authority,Central Coast Community Energy,Clean Power Alliance of Southern California,California Choice Energy Authority,East Bay Community Energy,City of San Jose,Marin Clean Energy,Silicon Valley Clean Energy,Sonoma Clean Power Authority",Opening Comments on Proposed Decision Revising Commission Decision 21-07-028 
"November 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=428120895""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Greenlining Institute,Opening Comments on Proposed Decision
"November 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=427924956""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Comments on Proposed Decision
"November 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=422315669""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/RECHTSCHAFFEN/CPUC,"PROPOSED DECISION EXTENDING THE INTERIM POLICY ON COMMON TREATMENT FOR EXCESS PLUG-IN ELECTRIC VEHICLE CHARGING COSTS CONSISTENT WITH ASSEMBLY BILL 841. Opening Comments, which shall not exceed 15 pages, are due on December 2, 2021. Reply Comments, which shall not exceed 5 pages are due 5 days after the last day for filing Opening Comments."
"November 10, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=422076651""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/RECHTSCHAFFEN/CPUC,"PROPOSED DECISION REVISING COMMISSION DECISION 21-07-028. Opening Comments, which shall not exceed 15 pages, are due on November 30, 2021. Reply Comments, which shall not exceed 5 pages, are due 5 days after the last day for filing Opening Comments."
"October 06, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412804058""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/GOLDBERG/CPUC,ALJ/LARSEN/CPUC","ADMINISTRATIVE LAW JUDGES’ RULING REJECTING COMMUNITY ENVIRONMENTAL COUNCIL’S AMENDED NOTICE OF INTENT TO CLAIM INTERVENOR COMPENSATION. Community Environmental Council’s Amended Notice of Intent to Claim Intervenor Compensation is rejected for the reasons set forth. Reconsideration of the ruling on March 8, 2021 is hereby denied."
"September 20, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=409224514""><span style=""color:blue""><u>REQUEST</u></span></a>",Utility Consumers' Action Network,for intervenor compensation for contribution to D20-12-029 and D21-07-028
"September 17, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407765448""><span style=""color:blue""><u>REQUEST</u></span></a>",Green Power Institute,"for intervenor compensation for contribution to D20-09-025, D21-12-027, D20-12-029, and D21-07-028"
"September 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407998634""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,Mid-Term Report on Vehicle Grid Integration Activities.
"September 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407966932""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] Mid-Term Vehicle Grid Integration Report. (ATTACHMENT A contains Confidential Information)
"September 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407966933""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Pacific Gas and Electric Company,Motion to File Under Seal Confidential Mid-Term Vehicle Grid Integration Report.
